자치구,행정동_x,행정동_코드,월평균_총생활인구수,연령대0_평균,연령대10_평균,연령대20_평균,연령대30_평균,연령대40_평균,연령대50_평균,연령대60_평균,연령대70이상_평균,1인가구,2인가구,3인가구,4인가구,5인가구,6인가구,7인 이상 가구,연령대_100,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,행정동,유흥주점영업,단란주점,제과점영업,집단급식소,일반음식점,휴게음식점
용산구,후암동,11170510,10327842.205616666,563958.336475,737916.6773166667,1441188.3071583332,1942054.825425,1796132.3100333333,1538619.3246666668,1154994.0380083334,1152978.387375,2800,1941,1344,895,239,48,16,13.833333333333334,832.9166666666666,1105.6666666666667,2286.1666666666665,2555.1666666666665,2453.083333333333,2546.333333333333,2070.333333333333,1190.4166666666667,553.8333333333334,100.0,후암동,0.0,0.0,45.0,168.0,2075.0,540.0
용산구,용산2가동,11170520,8856604.630808333,348524.08351666667,575293.7891916666,1573996.96675,1923804.4805333333,1449977.3689249998,1060002.9197916666,910641.9324916666,1014363.0922583332,1911,1270,769,411,117,20,0,5.25,304.25,461.4166666666667,1379.5,1556.1666666666667,1213.0,1292.4166666666667,1309.5,828.5833333333334,411.0833333333333,72.16666666666667,용산2가동,0.0,0.0,66.0,86.0,2482.0,333.0
용산구,남영동,11170530,10482713.016116666,229579.89505,443474.9947166666,1983072.3286833332,2150713.172775,1957811.5803416667,1682484.6505916668,1106033.4833333334,929542.911375,2382,759,364,206,68,9,0,13.833333333333334,164.33333333333334,235.5,864.0,951.3333333333334,967.1666666666666,1465.5,1258.1666666666667,593.5833333333334,261.0,46.16666666666666,남영동,57.0,105.0,190.0,125.0,4634.0,1241.0
용산구,청파동,11170555,16070722.901708337,641513.2236916666,1415757.0450916665,3539130.3503,2929914.997258333,2375821.3551416667,2214497.388608333,1484618.1334083334,1469470.406291667,5218,2251,1244,839,202,61,14,8.0,598.9166666666666,1015.75,3876.0833333333335,2909.333333333333,2429.833333333333,2826.6666666666665,2227.833333333333,1343.9166666666667,631.5833333333334,86.75,청파동,0.0,72.0,60.0,192.0,3990.0,1246.0
용산구,원효로1동,11170560,15425684.87485,982972.5467333334,796053.0885583333,2428429.2328916667,3652417.981375,2860469.204,2147352.43575,1348524.2357,1209466.1437583333,2735,1861,1296,841,154,28,0,7.333333333333333,1174.0833333333333,814.75,2267.083333333333,3344.4166666666665,2390.5,2028.0833333333333,1518.75,747.3333333333334,325.25,52.41666666666666,원효로1동,65.0,106.0,72.0,92.0,3494.0,631.0
용산구,원효로2동,11170570,10381737.9988,657448.9465916667,966029.1999666666,1272975.853,1737945.0566666666,1767667.4408333332,1622394.55145,1181095.2559666666,1176181.6984333333,1601,1481,1195,916,196,39,15,4.333333333333333,810.6666666666666,1104.0,1717.8333333333333,1925.1666666666667,2036.6666666666667,2100.1666666666665,1606.1666666666667,911.0,486.6666666666667,59.41666666666666,원효로2동,0.0,48.0,23.0,112.0,1245.0,354.0
용산구,효창동,11170580,7575808.155191667,542185.5725416667,666019.5300833333,1081425.8167833334,1331068.427525,1195468.8767,1098729.6038916667,757993.7555416668,902916.5737,1082,1136,854,650,157,33,10,5.083333333333333,690.8333333333334,659.1666666666666,1430.5,1706.0,1418.0,1456.0833333333333,989.75,592.4166666666666,309.4166666666667,47.833333333333336,효창동,0.0,0.0,24.0,63.0,498.0,299.0
용산구,용문동,11170590,6582643.717333333,468583.8912166666,514410.7948333333,849481.5940083334,1180391.7802666666,1042111.669375,963206.0759666666,753599.0372916666,810858.8736916668,1576,1392,1079,692,162,32,0,4.916666666666667,666.9166666666666,702.9166666666666,1652.4166666666667,1822.5,1622.4166666666667,1814.8333333333333,1426.6666666666667,889.25,372.8333333333333,58.25,용문동,0.0,12.0,74.0,39.0,1130.0,294.0
용산구,한강로동,11170625,32704897.98699167,1273670.5419833332,1510467.6352833332,6230008.071283333,7771149.397441667,6400015.148133334,4554410.884000001,2648383.8865,2316792.418391667,3755,2434,1463,901,181,43,8,12.333333333333334,1106.6666666666667,908.9166666666666,3344.333333333333,4248.0,2640.9166666666665,3164.1666666666665,2398.75,1228.75,618.5,104.83333333333331,한강로동,24.0,237.0,242.0,249.0,8222.0,2617.0
용산구,이촌1동,11170630,20022131.45259167,1726551.8148166668,1831549.5917666664,1897322.260275,2896871.5834333333,3818376.410466667,3183914.8621,2293064.5436833333,2374480.381058333,1212,2594,2621,2052,403,79,14,11.083333333333334,2393.25,2585.75,2603.083333333333,3138.75,4306.5,4119.75,2745.0,1582.75,1098.0,209.5,이촌1동,9.0,24.0,59.0,156.0,2261.0,598.0
용산구,이촌2동,11170640,5441687.190941666,383878.8286333333,345291.93655833334,579300.1558666667,948835.5019,913416.0981,827098.134225,728557.0224916666,715309.5107999999,803,1102,812,442,119,20,0,3.9166666666666665,486.8333333333333,465.5833333333333,814.0833333333334,1283.25,1128.75,1248.0833333333333,1249.9166666666667,675.75,335.5,57.0,이촌2동,0.0,0.0,24.0,0.0,219.0,101.0
용산구,이태원1동,11170650,8176199.053841666,215058.9338,344648.7837833333,1793930.309125,1776800.717325,1360741.2883833332,1139159.3878916667,760521.9461250001,785337.6902166667,1479,845,471,226,61,19,0,8.25,207.0,241.91666666666663,982.75,1027.0833333333333,780.3333333333334,968.5833333333334,937.75,510.9166666666667,304.0833333333333,67.16666666666667,이태원1동,117.0,177.0,118.0,108.0,10257.0,859.0
용산구,이태원2동,11170660,8308042.483933333,291793.50086666667,394905.95249166666,1370664.778458333,2025159.5432666668,1557714.0720083332,1018584.5953,767300.2467583334,881919.7859166666,1874,1139,632,359,109,26,5,4.166666666666667,374.3333333333333,431.75,1283.1666666666667,1520.9166666666667,1276.1666666666667,1169.9166666666667,1092.9166666666667,739.3333333333334,392.5833333333333,64.58333333333333,이태원2동,0.0,12.0,44.0,36.0,2327.0,248.0
용산구,한남동,11170685,22887360.046666667,919863.9405583332,975657.8558666668,3809007.132833333,5713851.524666667,4346570.265058334,3128105.4162000003,2041603.670525,1952700.24395,4154,2656,1491,838,243,39,14,18.5,1046.1666666666667,1061.4166666666667,2456.583333333333,3556.25,3048.9166666666665,2948.1666666666665,2567.1666666666665,1430.3333333333333,669.3333333333334,133.41666666666666,한남동,60.0,348.0,209.0,267.0,8275.0,1224.0
용산구,서빙고동,11170690,12158421.399616666,666996.7923583334,1091381.4937916666,1480260.1094416666,1874008.5117833333,2337892.538625,2024850.529283333,1313772.054875,1369259.3759583335,1178,1330,1023,872,251,43,0,3.0,703.5,1329.4166666666667,1618.6666666666667,1363.75,2191.4166666666665,2074.083333333333,1363.25,715.3333333333334,557.6666666666666,86.0,서빙고동,0.0,24.0,13.0,87.0,663.0,201.0
용산구,보광동,11170700,7935901.016925,274682.2048416667,489469.2961,1243094.4276916666,1566318.1807083332,1416883.2693,1201558.9745833334,905742.057,838152.6065416667,3121,1750,997,593,150,26,6,7.0,395.8333333333333,694.9166666666666,1966.25,1927.0833333333333,1832.3333333333333,2241.083333333333,1852.9166666666667,1094.0,514.6666666666666,74.66666666666667,보광동,0.0,48.0,36.0,61.0,2076.0,261.0
성동구,왕십리2동,11200520,10506251.311875,774185.0809999999,882066.8247333333,1469234.7233083332,1899440.6574416663,1703573.1613583332,1522877.2426083332,1126867.3239333334,1128006.2862166667,2275,1859,1445,1061,216,52,17,4.75,1094.5833333333333,1057.9166666666667,2241.6666666666665,2642.333333333333,2329.0,2478.333333333333,1931.1666666666667,1046.9166666666667,410.4166666666667,55.833333333333336,왕십리2동,0.0,12.0,48.0,108.0,1113.0,398.0
성동구,왕십리도선동,11200535,21495883.02874167,1923590.14705,1358164.34155,3521063.389275,3949677.420816667,3407405.7051916667,3210107.0182416667,2135349.4673,1990525.5417416664,3632,2799,2390,1769,316,74,19,4.833333333333333,2091.4166666666665,1447.9166666666667,3905.5833333333335,4213.916666666667,3675.1666666666665,4006.5833333333335,2836.75,1464.8333333333333,692.4166666666666,95.0,왕십리도선동,189.0,144.0,120.0,180.0,4258.0,772.0
성동구,마장동,11200540,16462920.423766669,944182.6376666664,1282324.28045,2796037.4963,2672019.8088,2472407.1974,2472307.0462416667,1837524.154125,1986117.8006,3674,2511,1748,1362,318,83,23,9.583333333333334,1072.75,1461.25,3902.1666666666665,2963.083333333333,2713.25,3353.333333333333,2814.083333333333,1578.75,684.1666666666666,96.41666666666669,마장동,12.0,36.0,60.0,210.0,1991.0,296.0
성동구,사근동,11200550,15737507.773741668,583689.3059083334,1436156.0513083332,5841062.566158333,2283756.4602916664,1767487.412425,1592643.2730916666,1114396.8434916667,1118315.8606666666,4754,1167,647,418,133,25,6,8.0,376.8333333333333,683.1666666666666,4320.916666666667,1450.8333333333333,1029.75,1187.5833333333333,894.6666666666666,675.0,300.6666666666667,33.0,사근동,24.0,12.0,44.0,257.0,3853.0,1027.0
성동구,행당1동,11200560,13379137.9259,724417.5302166668,1161426.351108333,2560215.686083333,2313839.075958333,2183455.467008333,1918849.02055,1274613.436775,1242321.3636833334,1930,1522,1192,883,175,32,14,6.25,881.5833333333334,913.4166666666666,2042.8333333333333,2066.0,1961.8333333333333,2065.6666666666665,1552.8333333333333,891.3333333333334,365.8333333333333,56.083333333333336,행당1동,0.0,12.0,198.0,213.0,3587.0,1498.0
성동구,행당2동,11200570,14970736.682416668,1362471.0490166666,1549479.7213583337,1603997.3332083337,2417459.088775,2565615.787583333,2077351.1318,1566215.7045583334,1828146.877325,1764,2625,2190,1761,315,77,15,6.083333333333333,1605.4166666666667,1881.9166666666667,2680.1666666666665,3282.9166666666665,3594.75,3601.0,2619.083333333333,1596.0833333333333,678.0,85.91666666666667,행당2동,0.0,12.0,48.0,54.0,358.0,272.0
성동구,응봉동,11200580,8250654.902058333,719066.2880333333,838804.376925,815077.4786166666,1312396.14345,1446514.6145,1209628.959625,902633.4246666668,1006533.6131583332,1053,1458,1505,1173,253,48,7,5.583333333333333,1058.0833333333333,1483.0,1601.4166666666667,2007.25,2630.5,2276.1666666666665,1584.5833333333333,1056.4166666666667,504.5833333333333,60.833333333333336,응봉동,0.0,0.0,12.0,60.0,349.0,124.0
성동구,금호1가동,11200590,12018106.423616668,923266.3637666666,1048202.825675,1153960.2165166668,2273764.611308333,2166874.963525,1646297.8858583334,1431754.854808333,1373984.6937416666,1538,1771,1512,950,219,48,7,3.333333333333333,1157.0,980.0833333333334,1621.1666666666667,2406.25,2328.333333333333,2151.833333333333,1967.5,1020.5833333333334,482.75,56.16666666666666,금호1가동,0.0,24.0,24.0,120.0,715.0,210.0
성동구,금호2.3가동,11200615,15107129.077525,1449593.9335166663,1216242.0583416668,1626961.4873166669,2548188.2729666666,2479163.0365583333,2222023.3335583336,1692525.5007416669,1872431.4557416665,2519,2705,2196,1407,281,54,23,9.5,1572.6666666666667,1299.1666666666667,2570.5,3758.5,3368.833333333333,3351.25,2749.75,1555.6666666666667,695.4166666666666,90.75,금호2.3가동,0.0,24.0,87.0,120.0,2284.0,424.0
성동구,금호4가동,11200620,9362291.728258334,875026.3916000001,580431.652775,893126.2296750001,1749376.02185,1651420.22405,1342548.499325,1108517.250025,1161845.4572833334,1624,1698,1437,861,157,23,12,4.5,1228.3333333333333,860.3333333333334,1335.0,2432.75,2345.9166666666665,1926.4166666666667,1680.9166666666667,971.0833333333334,415.25,51.75,금호4가동,0.0,12.0,45.0,108.0,1280.0,275.0
성동구,옥수동,11200645,21457858.38259167,2179546.8643833334,1356104.2996500002,2213588.8123583333,4072794.285141667,3929553.4624583335,2856700.1508833333,2358043.334408333,2491527.1763333334,2391,3065,2639,1589,317,59,14,10.75,2308.9166666666665,1513.75,2600.6666666666665,4524.666666666667,4095.25,3543.75,3052.333333333333,1583.0833333333333,707.8333333333334,117.25,옥수동,0.0,0.0,126.0,197.0,1235.0,518.0
성동구,성수1가1동,11200650,13865251.9948,745908.3117083333,903953.9255416668,2280258.9857,2841400.487008333,2337218.497425,2193226.529475,1465623.3801999998,1097661.858783333,2435,1889,1325,1056,186,36,10,4.333333333333333,923.6666666666666,1009.4166666666666,2363.0,2635.083333333333,2184.0,2833.9166666666665,2064.083333333333,873.9166666666666,361.75,43.41666666666666,성수1가1동,0.0,12.0,108.0,156.0,3927.0,1120.0
성동구,성수1가2동,11200660,15132926.136983331,758906.5190666667,885859.2365416667,2893864.745358333,3298635.2348416667,2661247.720375,2058364.600325,1388532.785541667,1187515.2791083334,2499,1524,1100,778,167,27,7,3.25,651.1666666666666,788.25,1898.3333333333333,2149.333333333333,1815.5833333333333,1837.75,1540.4166666666667,807.1666666666666,324.4166666666667,35.75,성수1가2동,0.0,12.0,120.0,48.0,2100.0,501.0
성동구,성수2가1동,11200670,14444606.234741667,784950.6162833334,796990.204225,2185175.1547333333,2792960.813675,2394693.065,2615792.282558333,1706022.1818083331,1168021.9057083332,2990,1981,1329,883,189,43,10,7.083333333333333,724.5833333333334,782.0833333333334,2053.25,2340.9166666666665,2019.5,2768.9166666666665,2453.0,1133.5833333333333,450.75,53.91666666666666,성수2가1동,0.0,144.0,143.0,160.0,6156.0,1764.0
성동구,성수2가3동,11200690,23401888.15625,871426.68305,866343.0039499999,5015150.629883333,5500841.269925,4227354.399991667,3437616.360716667,2015649.0493666667,1467506.7694916667,2091,1221,806,590,137,34,9,6.0,522.8333333333334,476.0833333333333,1797.0833333333333,1761.4166666666667,1323.4166666666667,1633.0,1418.0,760.9166666666666,337.0,42.91666666666666,성수2가3동,0.0,24.0,36.0,196.0,3090.0,737.0
성동구,송정동,11200720,7953123.349716667,315506.669825,426389.8678833333,1646007.067125,1521090.1359749998,1309225.39585,1207727.7669333334,828463.5391833334,698712.9083083334,2305,1224,817,531,140,36,0,1.9166666666666667,457.5833333333333,514.5,1551.9166666666667,1467.25,1392.6666666666667,1774.3333333333333,1532.6666666666667,689.4166666666666,279.9166666666667,40.333333333333336,송정동,12.0,0.0,24.0,60.0,798.0,175.0
성동구,용답동,11200790,14731262.633883333,526576.1548333333,933991.9634416668,2671721.0077583333,2513297.8684833334,2470718.451275,2404610.184825,1614241.1851583335,1596105.7992166665,3111,1349,745,496,136,30,9,2.0,347.8333333333333,547.5,2043.9166666666667,1555.8333333333333,1498.0833333333333,1938.0,1514.75,902.8333333333334,388.25,37.75,용답동,24.0,12.0,40.0,189.0,2562.0,443.0
광진구,화양동,11215710,25212001.275058333,594161.6352583334,1612822.684275,10347726.436575,4447402.08565,2759750.7556416667,2388634.1736666667,1684404.8974833332,1377098.6024166667,12704,2435,827,516,103,26,10,6.416666666666667,336.9166666666667,666.6666666666666,9101.833333333334,4087.75,1976.25,1896.0,1584.0833333333333,926.6666666666666,385.25,51.41666666666666,화양동,60.0,168.0,178.0,184.0,10158.0,2035.0
광진구,군자동,11215730,14270307.713508332,553051.1173500001,911895.3196166666,3983759.6953166663,2752864.7915083333,1924469.8301916665,1736461.2215166667,1240122.2572666667,1167683.477375,5546,2181,1333,897,217,45,16,3.75,769.5833333333334,910.8333333333334,4133.916666666667,3318.0,2350.25,2603.083333333333,2233.583333333333,1224.6666666666667,504.5,56.0,군자동,60.0,60.0,76.0,221.0,3511.0,946.0
광진구,중곡1동,11215740,11567375.469883332,647988.1130583333,621834.1512,2004986.166525,2264953.53655,1765226.0764083334,1795889.0795,1353667.0093416667,1112831.34395,3282,1922,1186,738,170,36,11,2.5,659.75,666.8333333333334,2598.1666666666665,2711.083333333333,1939.6666666666667,2264.583333333333,1972.5,1042.5,376.5,46.25,중곡1동,0.0,60.0,113.0,91.0,4014.0,1280.0
광진구,중곡2동,11215750,13413532.566833332,887856.1613250001,995918.7243833332,2153602.4539166666,2511509.0547416667,2014709.5285916664,2076840.0706,1464230.961666667,1308865.6108083334,3780,2545,1702,1225,286,61,16,2.9166666666666665,1023.6666666666666,1239.0833333333333,3496.5,3567.0,2727.6666666666665,3208.4166666666665,2688.9166666666665,1341.75,475.5,65.75,중곡2동,12.0,48.0,48.0,96.0,1931.0,350.0
광진구,중곡3동,11215760,11403724.666816669,701206.885675,791591.185025,1554918.691475,1899437.2907083333,1742569.6112583333,1922289.9008833333,1409426.9143333333,1382284.1974916663,3144,2008,1296,854,213,36,0,6.416666666666667,660.9166666666666,829.75,2422.333333333333,2450.833333333333,2056.333333333333,2630.333333333333,2222.4166666666665,1171.0,457.3333333333333,59.0,중곡3동,0.0,48.0,60.0,120.0,1890.0,262.0
광진구,중곡4동,11215770,18787353.04703333,1235867.3017666668,1636002.1562166668,2489973.561833333,2873869.888458333,2659556.2322833333,3082496.1999833337,2444395.6899166666,2365192.0058333334,3747,3366,2560,1760,390,83,24,12.916666666666666,1248.25,1717.75,4008.4166666666665,3921.75,3693.6666666666665,4808.916666666667,4136.5,2087.9166666666665,732.0,92.16666666666669,중곡4동,0.0,12.0,81.0,142.0,1763.0,341.0
광진구,능동,11215780,11213444.173874998,726157.5383833334,723071.410275,2219349.948075,2300352.5337833334,1693255.12575,1422988.77615,1100777.8194833333,1027491.0171333334,3251,1407,748,481,126,27,0,2.583333333333333,484.1666666666667,486.1666666666667,2154.75,2372.083333333333,1482.3333333333333,1314.75,1171.4166666666667,675.5,276.5833333333333,36.583333333333336,능동,0.0,0.0,60.0,96.0,1636.0,570.0
광진구,광장동,11215810,26888799.33905,2641519.8225583336,4477500.421725,2891925.443775,3139270.9507083334,5187880.935108333,3999301.034883333,2386064.179875,2165336.5501083336,1501,2244,3233,3482,584,85,21,5.5,2829.75,5018.666666666667,3724.6666666666665,3356.333333333333,6898.0,5136.5,2870.0,1330.25,769.0833333333334,133.41666666666666,광장동,3.0,92.0,130.0,228.0,2259.0,976.0
광진구,자양1동,11215820,18258181.388625,748956.1147333334,1382643.56235,3692178.595525,3188641.564725,2824249.0266750003,2763398.0436416664,1939658.309558333,1718456.1538666666,4616,2642,1686,1217,270,49,15,3.0,853.0,1361.0,3956.75,3408.583333333333,3060.9166666666665,3273.583333333333,2661.4166666666665,1392.25,577.3333333333334,68.91666666666667,자양1동,0.0,72.0,138.0,192.0,4873.0,1861.0
광진구,자양2동,11215830,15556341.776125,1149004.607641667,1216455.7378083337,2201633.8849500003,2762696.9518,2470809.79915,2292432.672408333,1857426.755125,1605881.36615,3098,2678,2277,1669,352,62,27,5.5,1416.5,1664.4166666666667,3421.5,3471.833333333333,3591.333333333333,3817.9166666666665,3402.5,1520.0,565.0,82.0,자양2동,12.0,48.0,48.0,160.0,1653.0,449.0
광진구,자양3동,11215840,17398095.00365,1391037.892866667,1697935.7253750002,2638952.3203583336,2863738.076533333,2791929.252325,2588131.352591667,1854829.730175,1571540.652175,2131,2587,2570,2253,400,81,22,5.333333333333333,2048.9166666666665,2374.0,3533.6666666666665,3838.8333333333335,4144.333333333333,4278.083333333333,3331.9166666666665,1487.6666666666667,812.5,120.75,자양3동,0.0,12.0,77.0,141.0,1998.0,971.0
광진구,자양4동,11215847,18039818.75034167,747622.1965,1095664.920183333,3577776.3844833337,3016223.8313166667,2738315.5823083334,2988324.101425,2116611.103075,1759280.623275,3751,2129,1343,840,203,46,13,4.333333333333333,622.4166666666666,784.6666666666666,2544.9166666666665,2408.833333333333,2169.0,2775.4166666666665,2772.4166666666665,1455.0833333333333,568.3333333333334,67.0,자양4동,0.0,96.0,48.0,81.0,3803.0,787.0
광진구,구의1동,11215850,18041283.571791667,1000565.7495166668,1375928.783125,3387032.7174166664,3412646.4795166664,2941661.4692,2544899.1832666667,1744525.836425,1634023.350175,5591,2563,1570,967,235,65,11,13.5,732.25,1024.6666666666667,4347.666666666667,3924.1666666666665,2878.333333333333,2861.0,2302.25,1275.25,536.5833333333334,61.0,구의1동,24.0,204.0,141.0,96.0,5042.0,1664.0
광진구,구의2동,11215860,15753887.002575,1146474.8433666667,1652523.1749083337,2072628.6606333333,2323038.02785,2610178.9126583333,2406235.536083333,1794966.0932666666,1747841.7637166667,3049,2802,2284,1802,411,81,26,7.333333333333333,1562.0,2119.5,3380.75,3465.083333333333,3912.8333333333335,4157.416666666667,3282.4166666666665,1757.1666666666667,701.3333333333334,86.08333333333333,구의2동,12.0,36.0,60.0,156.0,1819.0,521.0
광진구,구의3동,11215870,22880216.0674,1850343.3320916668,2443886.3459416665,3166729.4977166667,3539065.5497833337,3946832.358775,3543895.8315,2372386.138925,2017077.003125,3110,2871,2559,2093,394,63,21,5.333333333333333,1657.0833333333333,2269.6666666666665,4193.833333333333,4211.833333333333,4071.1666666666665,4424.916666666667,3294.0,1558.6666666666667,690.5833333333334,100.66666666666669,구의3동,24.0,48.0,136.0,137.0,3152.0,1020.0
동대문구,용신동,11230536,28533999.44285,1133191.1846833334,1487168.714825,4944984.298183333,4914170.453808334,4421952.53715,4547593.792791666,3490274.605283333,3594663.8443833333,8464,3551,2035,1273,279,71,29,8.666666666666666,1123.0833333333333,1279.8333333333333,5677.25,5000.0,3798.8333333333335,4239.0,3894.9166666666665,2305.333333333333,1051.5,121.5,용신동,84.0,264.0,72.0,336.0,7255.0,1476.0
동대문구,제기동,11230545,23468211.0063,1046736.136975,1524959.5447583331,4609838.256841666,2855244.9803666663,2953520.7989166663,3378988.829183333,3127548.001558333,3971374.475616667,5399,2959,1798,1120,303,65,18,11.75,911.1666666666666,1252.9166666666667,4071.5,2941.833333333333,2764.583333333333,3487.833333333333,3616.9166666666665,2373.4166666666665,1097.1666666666667,131.0,제기동,0.0,48.0,108.0,139.0,5035.0,890.0
동대문구,전농1동,11230560,23574356.583866667,1457400.718675,1907767.805966667,4067470.542591667,3419103.342766667,3547157.337175,3468014.359658333,2742668.6250583334,2964773.85355,5814,3212,2419,1667,370,79,23,13.5,1670.5833333333333,1693.3333333333333,4182.916666666667,3837.5,3893.5833333333335,4445.0,3915.1666666666665,2274.1666666666665,1006.4166666666666,114.75,전농1동,60.0,84.0,167.0,315.0,5179.0,1938.0
동대문구,전농2동,11230570,12308445.7967,1095583.1719,1416139.8375,1677360.5103166664,1591469.9309250002,1949306.1067166664,1733790.4165166663,1370387.8216,1474407.9944083334,1691,2044,1701,1302,328,79,18,4.083333333333333,1089.5833333333333,1562.25,2069.75,2039.4166666666667,2748.583333333333,2953.583333333333,2553.583333333333,1440.9166666666667,711.1666666666666,73.0,전농2동,0.0,12.0,24.0,36.0,325.0,96.0
동대문구,답십리1동,11230600,16761373.462025002,1560452.196316667,1286225.2961333334,2085826.3292416667,2953394.896108333,2825985.5351666664,2435187.969391667,1816437.667583333,1797863.5547583334,3717,2869,2577,1828,470,82,24,12.333333333333334,2465.75,1812.9166666666667,3795.3333333333335,4793.0,4354.416666666667,3892.5833333333335,3082.333333333333,1625.9166666666667,738.9166666666666,90.5,답십리1동,96.0,101.0,117.0,231.0,3436.0,1157.0
동대문구,답십리2동,11230610,16882366.914541665,1031772.1298666666,1222141.6631333332,1920110.045925,2715805.3061583336,2718614.3989,2720200.4918583333,2197337.789908333,2356385.088208333,3448,3396,2573,1818,409,97,15,5.583333333333333,1650.25,1754.5833333333333,3374.583333333333,4039.6666666666665,3764.8333333333335,4456.333333333333,3942.25,2246.5,955.1666666666666,112.0,답십리2동,24.0,36.0,24.0,72.0,787.0,131.0
동대문구,장안1동,11230650,25221890.329683334,1440409.5452166663,1480052.4799333334,3480415.5526666665,4863118.78,4397422.994091666,3921762.505908333,3041822.944141667,2596885.5253083333,5502,4191,3234,2276,566,133,29,11.583333333333334,2233.1666666666665,2400.9166666666665,4838.75,5745.5,5722.666666666667,5482.75,5057.416666666667,2639.083333333333,919.4166666666666,119.33333333333331,장안1동,401.0,361.0,230.0,425.0,10319.0,2564.0
동대문구,장안2동,11230660,20385275.020725,1897340.886566667,2021886.4968833332,2309064.6397416666,3246680.248783333,3497756.1403166666,2971327.441883333,2189817.841591667,2251401.31795,3212,3275,2947,2306,464,134,25,10.083333333333334,2533.9166666666665,2572.9166666666665,3503.1666666666665,4557.666666666667,5269.5,4538.0,4006.5833333333335,2085.6666666666665,734.5833333333334,99.5,장안2동,87.0,60.0,36.0,48.0,1333.0,122.0
동대문구,청량리동,11230705,13371004.589375,556099.5112333334,817322.3170416667,1860189.4360083328,1707557.0092916666,1813602.240625,2155506.439875,2023529.6070166668,2437198.0219166665,3236,2517,1541,1018,281,48,11,7.916666666666667,673.75,966.1666666666666,2033.4166666666667,1959.5,2196.1666666666665,3007.833333333333,3474.333333333333,2132.75,932.1666666666666,125.0,청량리동,12.0,89.0,72.0,168.0,3116.0,434.0
동대문구,회기동,11230710,14949017.9632,719514.3652666667,1318849.9600916666,4710439.395416667,1982311.6845916668,1721787.3936416667,1622124.5707166668,1242650.79825,1631339.7995083332,4044,1103,583,451,119,21,7,2.9166666666666665,384.5833333333333,634.1666666666666,3012.583333333333,1362.6666666666667,1179.25,1119.0833333333333,904.75,620.9166666666666,329.5,47.75,회기동,0.0,36.0,99.0,144.0,4538.0,1138.0
동대문구,휘경1동,11230720,11987627.631491669,482842.405175,927301.2995083332,3340047.4510500003,1712446.008816667,1504461.485125,1561571.66155,1174241.5162833333,1284715.805475,3336,1391,987,720,164,39,6,4.0,732.8333333333334,712.0,3172.333333333333,1962.1666666666667,1537.5833333333333,1768.0833333333333,1407.5,858.1666666666666,379.25,50.833333333333336,휘경1동,36.0,12.0,102.0,152.0,2848.0,1102.0
동대문구,휘경2동,11230730,14470386.0242,908921.1083666668,1487060.4813,3251292.1922833337,1855462.0211083333,1919925.087375,1938654.44205,1497002.9947416668,1612067.691175,4785,2335,1855,1497,336,81,26,4.083333333333333,1082.9166666666667,1850.8333333333333,4956.0,2697.583333333333,3158.9166666666665,3235.083333333333,2741.6666666666665,1653.25,672.25,92.25,휘경2동,0.0,0.0,3.0,122.0,379.0,87.0
동대문구,이문1동,11230740,16961754.261383332,686271.0993583333,1730889.3460333336,5688351.912225001,1966583.902975,1975274.1794416665,1855927.8090666663,1373636.395775,1684819.631891667,5774,1856,1130,886,217,59,12,9.583333333333334,617.0,1119.6666666666667,4328.333333333333,1964.1666666666667,2119.75,2368.5,1991.4166666666667,1332.6666666666667,638.3333333333334,80.66666666666667,이문1동,12.0,39.0,114.0,156.0,4383.0,1385.0
동대문구,이문2동,11230750,11767645.953633333,874858.3006833334,1212572.5610583334,1456463.5904583333,1556990.005325,1870078.4206583328,1669970.3762166668,1319300.5858666666,1807412.1255,2503,2120,1740,1366,347,74,23,6.083333333333333,1114.3333333333333,1608.5833333333333,2552.4166666666665,2260.0,2852.1666666666665,3093.1666666666665,2552.1666666666665,1677.9166666666667,660.3333333333334,85.75,이문2동,24.0,0.0,6.0,48.0,443.0,94.0
중랑구,면목2동,11260520,15351092.9745,1113717.8389833334,1196543.9594583334,1868535.0497666665,2103572.1558916667,2399716.3828166667,2711862.309241667,1879285.7753416663,2077859.5134833332,3974,2905,2009,1377,337,69,18,5.333333333333333,1088.75,1405.1666666666667,3018.25,2966.25,3282.333333333333,4414.083333333333,3455.4166666666665,1883.0,705.8333333333334,103.5,면목2동,0.0,36.0,79.0,144.0,3191.0,667.0
중랑구,면목4동,11260540,12478467.572166666,925880.1002083332,941530.6074916666,1493355.19535,1974306.8771583333,1952848.6866666663,1939175.0927916665,1683121.618675,1568249.3965083333,2678,2240,1554,1049,259,45,18,4.833333333333333,957.8333333333334,1101.5833333333333,2291.1666666666665,2475.9166666666665,2713.25,3030.333333333333,2735.4166666666665,1671.8333333333333,528.6666666666666,66.33333333333333,면목4동,0.0,0.0,32.0,132.0,1853.0,348.0
