행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수
11530760,2021,12,2,1050,1363,2539,2598,3054,3394,3566,1820,750,86
11530770,2021,1,5,1213,1216,4050,4343,3180,3045,3014,1858,675,94
11530770,2021,2,5,1200,1226,4088,4356,3188,3037,3041,1860,688,94
11530770,2021,4,3,1199,1217,4093,4406,3174,3025,3021,1837,702,90
11530770,2021,5,3,1205,1214,4087,4422,3156,3039,3029,1840,700,91
11530770,2021,6,4,1201,1201,4106,4417,3171,3025,3032,1831,711,91
11530770,2021,7,4,1187,1206,4092,4436,3147,3022,3026,1847,711,93
11530770,2021,8,4,1181,1200,4105,4441,3137,3018,3028,1850,721,93
11530770,2021,9,4,1174,1194,4071,4445,3112,3041,3034,1831,723,98
11530770,2021,10,4,1156,1193,4029,4442,3113,3033,3042,1846,720,94
11530770,2021,11,4,1144,1182,4025,4427,3105,3036,3030,1836,723,93
11530770,2021,12,1,1137,1188,3989,4415,3106,3035,3019,1823,734,93
11530780,2021,1,9,3224,3891,4644,5146,6665,5680,5072,3261,1165,173
11530780,2021,2,10,3154,3859,4629,5135,6612,5691,5097,3267,1175,173
11530780,2021,4,3,3065,3880,4607,5116,6546,5653,5094,3280,1178,162
11530780,2021,5,3,3029,3908,4565,5088,6516,5671,5101,3277,1189,162
11530780,2021,6,3,2996,3927,4533,5071,6517,5654,5102,3256,1203,164
11530780,2021,7,3,2981,3936,4478,5059,6488,5627,5136,3252,1204,166
11530780,2021,8,2,2930,3948,4478,5018,6435,5629,5138,3269,1198,171
11530780,2021,9,2,2913,3981,4483,4971,6451,5666,5175,3279,1214,175
11530780,2021,10,2,2879,3985,4500,4929,6471,5683,5199,3295,1217,176
11530780,2021,11,1,2860,3996,4474,4935,6464,5731,5232,3304,1239,180
11530780,2021,12,1,2854,4007,4445,4929,6481,5757,5245,3311,1244,182
11530790,2021,1,12,1464,1993,3078,3301,3824,3910,3621,1958,660,93
11530790,2021,2,12,1440,1972,3088,3257,3823,3916,3639,1964,663,99
11530790,2021,4,4,1415,1975,3089,3236,3765,3923,3658,1949,661,92
11530790,2021,5,4,1418,1975,3089,3221,3761,3912,3670,1954,666,89
11530790,2021,6,3,1410,1966,3081,3207,3742,3906,3694,1950,674,91
11530790,2021,7,3,1409,1953,3040,3222,3727,3896,3711,1961,678,87
11530790,2021,8,3,1414,1936,3009,3228,3692,3936,3695,1970,679,89
11530790,2021,9,3,1398,1939,2996,3236,3677,3945,3698,1974,683,89
11530790,2021,10,3,1393,1931,2982,3217,3663,3964,3692,1973,688,91
11530790,2021,11,3,1389,1938,2965,3205,3649,3948,3706,1991,686,90
11530790,2021,12,2,1388,1919,2936,3218,3624,3930,3706,2002,691,90
11545510,2021,1,9,689,698,6577,5485,2738,2983,2370,1183,375,55
11545510,2021,2,9,666,706,6584,5511,2735,2977,2387,1177,378,55
11545510,2021,4,3,663,709,6679,5564,2726,2946,2407,1158,382,53
11545510,2021,5,3,666,691,6672,5580,2742,2945,2411,1169,388,53
11545510,2021,6,3,669,674,6706,5594,2723,2933,2425,1168,395,53
11545510,2021,7,3,677,670,6658,5656,2739,2907,2444,1170,401,52
11545510,2021,8,3,668,677,6666,5681,2744,2890,2455,1167,402,54
11545510,2021,9,3,657,666,6686,5698,2756,2868,2458,1175,410,54
11545510,2021,10,3,654,664,6742,5727,2766,2891,2462,1164,412,56
11545510,2021,11,3,646,658,6755,5777,2775,2887,2454,1164,416,54
11545510,2021,12,1,644,657,6811,5800,2770,2890,2460,1171,411,54
11545610,2021,1,16,3220,2312,7269,8400,6261,6206,4891,2570,925,107
11545610,2021,2,16,3193,2305,7291,8404,6234,6218,4903,2572,931,109
11545610,2021,4,9,3144,2313,7349,8384,6213,6169,4919,2554,916,107
11545610,2021,5,8,3167,2312,7454,8543,6239,6228,4961,2562,924,109
11545610,2021,6,8,3227,2313,7549,8731,6310,6279,5029,2576,932,105
11545610,2021,7,8,3257,2339,7701,8938,6387,6372,5120,2595,931,107
11545610,2021,8,8,3259,2337,7783,9044,6431,6392,5129,2598,941,105
11545610,2021,9,8,3258,2337,7845,9105,6474,6421,5143,2611,969,104
11545610,2021,10,8,3256,2334,7884,9275,6494,6430,5157,2609,974,106
11545610,2021,11,6,3277,2325,7949,9382,6500,6430,5192,2594,976,111
11545610,2021,12,4,3269,2326,8027,9430,6518,6411,5205,2595,978,110
11545620,2021,1,16,881,1203,2853,2473,2610,3804,3047,1556,492,69
11545620,2021,2,16,871,1193,2838,2491,2576,3799,3056,1553,501,71
11545620,2021,4,3,838,1175,2843,2481,2534,3757,3085,1549,516,66
11545620,2021,5,3,823,1167,2834,2489,2533,3753,3105,1547,524,67
11545620,2021,6,3,830,1157,2847,2503,2544,3742,3117,1543,522,70
11545620,2021,7,3,826,1154,2838,2514,2555,3720,3128,1554,527,71
11545620,2021,8,4,824,1142,2834,2540,2542,3698,3137,1555,533,70
11545620,2021,9,4,813,1142,2810,2529,2518,3687,3151,1547,536,72
11545620,2021,10,4,815,1129,2804,2510,2510,3680,3151,1546,543,76
11545620,2021,11,4,820,1123,2790,2527,2497,3685,3160,1543,540,77
11545620,2021,12,4,816,1118,2767,2535,2491,3671,3146,1535,543,80
11545630,2021,1,23,1014,1352,3890,3584,3265,4764,3913,1951,726,112
11545630,2021,2,23,998,1347,3908,3581,3232,4756,3936,1935,734,114
11545630,2021,4,4,970,1337,3958,3569,3190,4692,3955,1912,727,106
11545630,2021,5,4,959,1334,3955,3579,3178,4676,3954,1910,729,112
11545630,2021,6,4,956,1327,3928,3570,3149,4644,3988,1922,727,114
11545630,2021,7,3,952,1315,3913,3558,3124,4618,4007,1917,736,109
11545630,2021,8,3,948,1299,3908,3575,3110,4585,4032,1912,739,110
11545630,2021,9,3,951,1296,3903,3585,3076,4568,4038,1919,742,114
11545630,2021,10,3,937,1279,3904,3594,3065,4567,4047,1932,746,116
11545630,2021,11,3,920,1268,3914,3592,3048,4571,4048,1934,748,118
11545630,2021,12,3,919,1261,3898,3617,3023,4576,4056,1937,748,114
11545640,2021,1,16,647,976,2296,1995,2098,3262,2486,1317,415,49
11545640,2021,2,15,646,971,2285,1997,2090,3255,2497,1320,423,51
11545640,2021,4,2,637,967,2259,2005,2034,3204,2511,1321,419,45
11545640,2021,5,2,635,959,2247,2006,2021,3172,2536,1328,419,48
11545640,2021,6,2,638,957,2252,2006,2010,3168,2551,1335,419,46
11545640,2021,7,2,630,945,2262,2003,1996,3163,2572,1332,421,50
11545640,2021,8,2,618,943,2257,1986,1989,3140,2584,1341,423,51
11545640,2021,9,3,613,926,2234,1985,1985,3135,2569,1333,432,52
11545640,2021,10,3,608,918,2201,2021,1953,3124,2568,1338,431,55
11545640,2021,11,3,600,915,2195,1989,1946,3107,2574,1339,439,52
11545640,2021,12,3,599,916,2192,2001,1912,3108,2587,1331,441,52
11545670,2021,1,23,1821,2300,5028,4787,4978,5944,4876,2787,995,172
11545670,2021,2,23,1794,2271,4975,4768,4913,5914,4916,2794,1007,174
11545670,2021,4,4,1770,2255,4918,4740,4825,5863,4919,2736,1019,151
11545670,2021,5,5,1748,2242,4904,4732,4793,5827,4945,2739,1026,152
11545670,2021,6,5,1727,2240,4889,4728,4771,5794,4987,2728,1030,153
11545670,2021,7,5,1719,2221,4848,4735,4734,5788,4988,2741,1035,153
11545670,2021,8,5,1707,2203,4836,4720,4720,5770,5014,2744,1049,153
11545670,2021,9,5,1689,2182,4824,4709,4679,5781,5024,2738,1072,152
11545670,2021,10,5,1685,2175,4781,4717,4693,5761,5046,2751,1072,156
11545670,2021,11,4,1664,2179,4762,4741,4695,5746,5061,2769,1074,154
11545670,2021,12,4,1653,2164,4741,4754,4700,5763,5037,2773,1087,150
11545680,2021,1,40,1551,2129,2486,2468,3486,3810,3279,1836,717,108
11545680,2021,2,40,1537,2112,2480,2438,3487,3787,3313,1834,719,104
11545680,2021,4,4,1517,2106,2436,2408,3466,3703,3297,1770,711,99
11545680,2021,5,4,1509,2092,2428,2392,3454,3690,3313,1769,711,99
11545680,2021,6,4,1515,2076,2412,2380,3449,3672,3324,1769,711,103
11545680,2021,7,4,1499,2071,2393,2384,3415,3669,3343,1779,717,103
11545680,2021,8,4,1490,2082,2380,2382,3412,3680,3362,1782,724,103
11545680,2021,9,4,1458,2067,2377,2363,3396,3661,3389,1782,734,97
11545680,2021,10,4,1457,2069,2364,2371,3366,3666,3376,1779,743,96
11545680,2021,11,4,1448,2069,2348,2366,3356,3683,3372,1777,746,99
11545680,2021,12,4,1438,2068,2336,2368,3335,3691,3354,1779,755,100
11545690,2021,1,4,547,691,1432,1423,1549,1998,1944,1068,376,42
11545690,2021,2,5,543,690,1436,1425,1551,1994,1953,1071,374,41
11545690,2021,4,1,530,684,1410,1401,1514,1974,1938,1056,370,38
11545690,2021,5,1,526,680,1403,1393,1498,1977,1951,1054,374,38
11545690,2021,6,1,521,678,1394,1397,1484,1964,1964,1052,382,38
11545690,2021,7,1,522,677,1400,1392,1466,1969,1964,1050,384,38
11545690,2021,8,1,523,681,1384,1391,1466,1963,1968,1054,388,38
11545690,2021,9,1,518,684,1374,1377,1472,1963,1979,1050,395,38
11545690,2021,10,1,504,679,1368,1354,1461,1955,1989,1051,400,37
11545690,2021,11,0,497,675,1370,1364,1451,1971,1995,1054,406,35
11545690,2021,12,0,493,673,1368,1357,1445,1966,1998,1052,414,34
11545700,2021,1,16,1097,1486,2722,2585,2962,3910,3422,1836,645,80
11545700,2021,2,16,1090,1486,2719,2560,2953,3904,3437,1834,647,85
11545700,2021,4,3,1057,1475,2706,2548,2890,3856,3457,1815,648,81
11545700,2021,5,3,1050,1473,2702,2529,2866,3846,3467,1821,656,80
11545700,2021,6,3,1041,1478,2676,2532,2859,3821,3489,1826,662,81
11545700,2021,7,3,1035,1464,2670,2530,2848,3804,3522,1822,677,81
11545700,2021,8,3,1018,1449,2662,2529,2813,3810,3522,1823,684,82
11545700,2021,9,3,1019,1440,2645,2535,2813,3783,3516,1829,685,80
11545700,2021,10,3,1013,1423,2625,2538,2784,3778,3540,1828,683,81
11545700,2021,11,4,995,1420,2603,2529,2778,3796,3551,1824,694,80
11545700,2021,12,4,979,1417,2593,2525,2767,3803,3547,1832,704,78
11545710,2021,1,17,946,1430,2549,2274,2897,3544,3089,1993,854,91
11545710,2021,2,16,927,1426,2516,2272,2896,3517,3117,1996,859,94
11545710,2021,4,14,917,1410,2532,2235,2830,3493,3112,1944,851,94
11545710,2021,5,14,909,1404,2535,2233,2816,3501,3101,1968,848,97
11545710,2021,6,13,904,1395,2531,2210,2800,3488,3112,1958,855,99
11545710,2021,7,13,899,1379,2517,2220,2781,3497,3134,1946,863,103
11545710,2021,8,13,899,1374,2503,2201,2769,3485,3154,1948,868,103
11545710,2021,9,13,893,1375,2485,2204,2771,3445,3173,1948,876,102
11545710,2021,10,13,885,1366,2485,2195,2735,3458,3187,1958,882,102
11545710,2021,11,13,882,1357,2471,2196,2710,3450,3170,1970,886,105
11545710,2021,12,3,866,1355,2469,2183,2677,3469,3174,1969,895,106
11560515,2021,1,13,1428,1240,2846,3302,3138,3627,3216,1832,678,102
11560515,2021,2,13,1403,1231,2851,3287,3122,3624,3231,1836,684,103
11560515,2021,4,7,1380,1228,2851,3236,3082,3572,3252,1811,684,96
11560515,2021,5,7,1376,1225,2867,3237,3059,3592,3255,1823,695,95
11560515,2021,6,7,1376,1216,2863,3229,3050,3581,3268,1805,704,93
11560515,2021,7,7,1360,1218,2857,3206,3051,3580,3272,1817,706,94
11560515,2021,8,7,1358,1203,2854,3195,3023,3610,3280,1800,715,94
11560515,2021,9,7,1363,1203,2844,3200,3011,3620,3276,1817,716,96
11560515,2021,10,7,1361,1215,2839,3244,3020,3630,3281,1827,727,99
11560515,2021,11,7,1353,1207,2847,3228,3014,3625,3292,1821,735,104
11560515,2021,12,1,1349,1196,2856,3228,3019,3645,3303,1821,736,100
11560535,2021,1,26,1213,875,6814,6950,3576,3616,3042,1538,579,103
11560535,2021,2,26,1205,882,6958,7040,3572,3616,3035,1553,587,103
11560535,2021,4,1,1205,874,7112,7144,3558,3562,2965,1481,557,87
11560535,2021,5,1,1204,870,7173,7170,3560,3537,2979,1460,559,85
11560535,2021,6,1,1197,867,7179,7243,3554,3501,2996,1453,572,84
11560535,2021,7,1,1206,864,7268,7290,3559,3511,3006,1445,576,84
11560535,2021,8,0,1209,870,7393,7412,3565,3531,3015,1438,575,88
11560535,2021,9,0,1198,872,7474,7442,3572,3539,3021,1449,569,90
11560535,2021,10,0,1191,857,7483,7483,3548,3535,3044,1447,576,92
11560535,2021,11,0,1176,853,7519,7521,3528,3530,3039,1437,577,91
11560535,2021,12,0,1166,840,7538,7565,3514,3508,3013,1416,579,94
11560540,2021,1,28,2932,2897,3836,5239,5438,5174,4128,2672,1468,210
11560540,2021,2,28,2897,2903,3828,5190,5444,5184,4159,2664,1476,216
11560540,2021,4,7,2836,2897,3795,5102,5350,5117,4153,2570,1443,189
11560540,2021,5,8,2825,2901,3771,5061,5363,5107,4166,2567,1450,194
11560540,2021,6,6,2817,2894,3752,5028,5387,5113,4160,2564,1460,197
11560540,2021,7,6,2798,2895,3748,4970,5395,5128,4157,2558,1473,196
11560540,2021,8,5,2770,2892,3726,4970,5375,5128,4162,2565,1483,198
11560540,2021,9,5,2745,2891,3699,4917,5361,5144,4174,2565,1484,201
11560540,2021,10,6,2735,2872,3701,4894,5361,5143,4185,2560,1492,208
11560540,2021,11,7,2700,2873,3662,4863,5333,5151,4206,2564,1487,202
11560540,2021,12,6,2675,2899,3660,4847,5315,5198,4202,2578,1491,200
11560550,2021,1,15,1144,974,3552,4258,2907,3069,2645,1466,645,82
11560550,2021,2,15,1119,970,3571,4216,2890,3061,2664,1458,654,85
11560550,2021,4,4,1088,966,3557,4235,2830,3027,2672,1421,662,75
11560550,2021,5,4,1081,958,3550,4249,2808,3019,2676,1427,663,77
11560550,2021,6,4,1084,965,3523,4233,2815,3017,2671,1424,658,81
11560550,2021,7,4,1086,956,3490,4229,2802,2991,2690,1419,658,83
11560550,2021,8,4,1088,946,3461,4252,2782,2987,2701,1413,654,85
11560550,2021,9,4,1075,940,3435,4256,2791,2971,2703,1420,649,89
11560550,2021,10,4,1072,943,3450,4251,2789,2976,2703,1418,652,89
11560550,2021,11,3,1059,939,3447,4240,2785,2983,2712,1422,657,88
11560550,2021,12,3,1050,930,3451,4239,2769,2995,2700,1412,664,87
11560560,2021,1,32,2793,2290,7330,8185,5244,4852,3785,2019,889,135
11560560,2021,2,32,2787,2281,7262,8163,5251,4840,3801,2017,892,135
11560560,2021,4,6,2773,2269,7276,8170,5245,4774,3758,1981,880,129
11560560,2021,5,7,2782,2238,7263,8165,5239,4771,3779,1979,875,130
11560560,2021,6,7,2775,2251,7217,8170,5247,4787,3799,1975,880,133
11560560,2021,7,7,2773,2252,7198,8173,5250,4763,3824,1975,884,135
11560560,2021,8,6,2764,2251,7302,8229,5227,4788,3835,1985,883,133
11560560,2021,9,6,2763,2247,7309,8243,5248,4792,3852,1986,891,131
11560560,2021,10,7,2745,2258,7281,8244,5240,4806,3880,1973,895,124
11560560,2021,11,7,2726,2270,7228,8236,5274,4815,3871,1978,898,124
11560560,2021,12,6,2737,2273,7242,8273,5273,4801,3890,1997,899,129
11560585,2021,1,17,975,945,2777,3235,2707,2986,2352,1484,639,88
11560585,2021,2,18,966,937,2758,3224,2703,2978,2371,1468,651,86
11560585,2021,4,4,950,931,2735,3216,2688,2946,2342,1416,645,81
11560585,2021,5,4,942,930,2741,3188,2676,2948,2353,1416,649,83
11560585,2021,6,4,939,930,2721,3185,2667,2914,2387,1413,652,84
11560585,2021,7,4,940,930,2695,3175,2655,2919,2403,1414,659,82
11560585,2021,8,4,936,925,2693,3178,2638,2923,2410,1420,661,85
11560585,2021,9,4,909,925,2670,3174,2632,2921,2410,1425,653,87
11560585,2021,10,2,899,922,2656,3176,2601,2930,2420,1428,656,85
11560585,2021,11,2,890,917,2653,3159,2589,2942,2422,1433,650,89
11560585,2021,12,1,877,920,2647,3156,2590,2932,2436,1429,652,90
11560605,2021,1,28,3359,2942,3819,6214,6008,4205,3602,2077,843,128
11560605,2021,2,28,3327,2917,3808,6172,5972,4218,3593,2076,849,131
11560605,2021,4,8,3333,2921,3776,6147,5959,4186,3573,2018,846,119
11560605,2021,5,8,3330,2924,3767,6121,5953,4220,3569,2025,848,120
11560605,2021,6,8,3324,2935,3733,6105,5972,4201,3599,2017,856,120
11560605,2021,7,10,3318,2939,3723,6081,5983,4209,3583,2023,861,118
11560605,2021,8,10,3301,2946,3688,6061,5980,4219,3579,2020,868,116
11560605,2021,9,10,3292,2965,3653,6042,5994,4245,3584,2034,864,117
11560605,2021,10,10,3288,2970,3610,6017,6022,4241,3578,2023,872,117
11560605,2021,11,10,3265,2970,3603,5982,6031,4251,3579,2018,883,115
11560605,2021,12,10,3256,2976,3575,5945,6025,4257,3565,2013,887,118
11560610,2021,1,10,1225,1009,2744,4367,2762,2045,1703,1064,445,70
11560610,2021,2,10,1216,1013,2740,4404,2774,2049,1705,1064,454,68
11560610,2021,4,3,1269,1017,2792,4486,2812,2061,1704,1039,447,61
11560610,2021,5,3,1293,1022,2831,4526,2850,2082,1715,1049,447,62
11560610,2021,6,3,1304,1015,2869,4559,2873,2066,1726,1048,450,61
11560610,2021,7,4,1301,1013,2887,4584,2911,2066,1730,1062,448,61
11560610,2021,8,5,1299,1003,2900,4589,2940,2068,1731,1059,454,60
11560610,2021,9,5,1292,997,2897,4573,2949,2077,1735,1058,454,61
11560610,2021,10,4,1290,994,2890,4612,2932,2080,1745,1052,456,64
11560610,2021,11,4,1285,1003,2869,4636,2942,2073,1738,1045,463,66
11560610,2021,12,4,1291,1003,2887,4634,2963,2090,1742,1050,469,64
11560620,2021,1,7,1650,1569,3680,5180,3319,3064,2201,1108,472,71
11560620,2021,2,7,1624,1566,3699,5167,3309,3064,2211,1120,475,68
11560620,2021,4,2,1612,1529,3741,5208,3271,3051,2192,1091,472,68
11560620,2021,5,2,1606,1517,3782,5225,3261,3068,2207,1084,479,69
11560620,2021,6,2,1587,1512,3787,5233,3259,3041,2223,1086,476,69
11560620,2021,7,2,1579,1518,3812,5248,3275,3021,2239,1077,480,69
11560620,2021,8,2,1576,1504,3799,5274,3277,3027,2250,1078,477,71
11560620,2021,9,2,1578,1490,3815,5305,3261,3030,2264,1070,486,70
11560620,2021,10,2,1573,1476,3826,5308,3252,3055,2279,1067,485,69
11560620,2021,11,2,1563,1470,3790,5319,3271,3037,2270,1060,486,68
11560620,2021,12,2,1553,1469,3752,5335,3254,3041,2277,1065,487,66
11560630,2021,1,24,591,874,3419,2986,2424,2566,2292,1539,662,84
11560630,2021,2,24,578,869,3424,2980,2424,2545,2313,1541,667,82
11560630,2021,4,4,567,855,3424,2983,2403,2507,2277,1493,661,73
11560630,2021,5,4,557,855,3403,2989,2404,2493,2297,1492,670,75
11560630,2021,6,3,547,844,3377,3001,2392,2488,2309,1495,673,74
11560630,2021,7,3,545,841,3363,3016,2381,2492,2324,1493,677,73
11560630,2021,8,4,549,831,3397,3025,2373,2501,2334,1485,694,76
11560630,2021,9,4,543,827,3402,3045,2348,2504,2343,1470,704,75
11560630,2021,10,4,539,823,3386,3067,2337,2503,2347,1472,702,76
11560630,2021,11,4,540,819,3382,3082,2340,2504,2348,1467,707,75
11560630,2021,12,4,549,817,3405,3123,2339,2511,2352,1464,709,69
11560650,2021,1,8,1178,1138,2162,2543,2485,2882,2473,1420,518,72
11560650,2021,2,9,1157,1148,2155,2522,2467,2873,2467,1419,529,72
11560650,2021,4,5,1146,1146,2174,2506,2435,2859,2451,1399,530,69
11560650,2021,5,4,1155,1132,2178,2505,2404,2871,2454,1396,529,70
11560650,2021,6,4,1157,1124,2177,2504,2399,2869,2470,1400,532,70
11560650,2021,7,5,1146,1121,2180,2500,2393,2868,2478,1399,535,68
11560650,2021,8,5,1129,1104,2172,2482,2393,2860,2481,1407,541,70
11560650,2021,9,5,1123,1092,2167,2482,2388,2850,2495,1404,544,67
11560650,2021,10,5,1134,1090,2164,2507,2396,2847,2499,1408,550,67
11560650,2021,11,4,1122,1096,2139,2508,2395,2826,2512,1396,555,68
11560650,2021,12,4,1115,1081,2124,2500,2395,2816,2508,1387,566,65
11560660,2021,1,15,827,840,1565,1833,1901,2015,1812,987,406,54
11560660,2021,2,15,848,841,1569,1846,1921,2033,1829,985,414,52
11560660,2021,4,3,852,825,1560,1855,1911,2001,1848,971,413,49
11560660,2021,5,3,846,818,1557,1840,1899,2009,1858,973,419,48
11560660,2021,6,3,850,820,1550,1846,1904,2004,1866,973,418,50
11560660,2021,7,3,860,818,1552,1858,1884,2012,1876,973,420,50
11560660,2021,8,3,856,820,1551,1851,1881,2016,1880,984,420,49
11560660,2021,9,3,854,808,1555,1868,1865,2010,1889,987,419,51
11560660,2021,10,3,848,813,1548,1860,1866,2009,1902,987,420,52
11560660,2021,11,3,848,810,1555,1860,1882,2009,1906,988,424,51
11560660,2021,12,3,845,801,1557,1866,1875,2015,1895,991,425,51
11560670,2021,1,17,814,757,1369,1631,1633,1924,1681,899,343,49
11560670,2021,2,17,808,758,1372,1612,1639,1923,1693,901,346,48
11560670,2021,4,2,808,745,1334,1579,1615,1864,1682,883,333,44
11560670,2021,5,2,811,735,1324,1560,1609,1846,1680,885,338,43
11560670,2021,6,2,813,724,1323,1556,1617,1840,1685,879,331,43
11560670,2021,7,2,813,727,1315,1546,1623,1830,1689,881,327,45
11560670,2021,8,2,803,730,1299,1538,1611,1812,1686,892,327,44
11560670,2021,9,2,793,726,1297,1520,1604,1818,1680,889,330,45
11560670,2021,10,2,792,724,1295,1501,1602,1822,1687,892,334,43
11560670,2021,11,1,791,724,1280,1483,1591,1805,1706,889,341,43
11560670,2021,12,1,785,723,1290,1472,1580,1793,1707,882,336,42
11560680,2021,1,13,1101,1205,3168,3033,2633,2957,2613,1407,584,79
11560680,2021,2,13,1192,1241,3208,3137,2691,3026,2657,1417,588,78
11560680,2021,4,1,1174,1239,3217,3113,2693,3022,2651,1390,581,71
11560680,2021,5,1,1164,1215,3229,3097,2680,3027,2646,1392,587,69
11560680,2021,6,1,1161,1221,3234,3094,2673,3022,2649,1396,592,69
11560680,2021,7,1,1154,1234,3227,3086,2675,3025,2651,1409,593,68
11560680,2021,8,1,1153,1238,3213,3089,2679,3033,2667,1397,599,71
11560680,2021,9,1,1162,1241,3199,3094,2676,3041,2680,1403,595,70
11560680,2021,10,1,1148,1240,3158,3097,2683,3032,2694,1408,605,71
11560680,2021,11,1,1139,1235,3138,3099,2675,3034,2699,1409,616,71
11560680,2021,12,0,1133,1217,3117,3105,2670,3015,2709,1415,624,71
11560690,2021,1,14,2088,1746,2780,3474,3334,3074,2162,1076,456,52
11560690,2021,2,14,2075,1732,2731,3455,3332,3064,2175,1081,458,53
11560690,2021,4,2,2079,1705,2710,3447,3296,3022,2164,1078,451,56
11560690,2021,5,2,2079,1694,2702,3408,3298,3026,2181,1085,450,56
11560690,2021,6,2,2071,1701,2696,3368,3317,3022,2198,1085,449,57
11560690,2021,7,2,2073,1719,2690,3351,3344,2991,2200,1093,455,57
11560690,2021,8,2,2069,1723,2666,3327,3344,3000,2225,1098,465,57
11560690,2021,9,2,2077,1704,2648,3339,3346,2995,2224,1094,470,57
11560690,2021,10,2,2082,1704,2657,3340,3332,3012,2242,1096,476,57
11560690,2021,11,2,2063,1717,2666,3343,3328,3000,2249,1083,479,58
11560690,2021,12,2,2051,1724,2643,3350,3312,3000,2250,1096,482,58
11560700,2021,1,16,869,885,2182,1990,2115,2541,2185,1469,538,69
11560700,2021,2,17,872,874,2182,2021,2110,2558,2198,1470,540,71
11560700,2021,4,4,871,859,2162,2001,2090,2524,2176,1458,540,70
11560700,2021,5,4,881,855,2128,1997,2074,2518,2185,1460,544,71
11560700,2021,6,4,882,847,2110,1995,2064,2494,2193,1468,551,70
11560700,2021,7,4,877,849,2113,1976,2043,2509,2195,1470,551,71
11560700,2021,8,4,869,859,2088,1968,2019,2515,2196,1467,551,73
11560700,2021,9,4,878,873,2083,1941,2011,2518,2199,1468,545,74
11560700,2021,10,3,874,885,2053,1942,2000,2523,2202,1478,552,70
11560700,2021,11,3,863,879,2034,1941,2003,2511,2202,1492,555,73
11560700,2021,12,0,857,866,2043,1930,2011,2505,2204,1486,551,72
11560710,2021,1,6,457,595,1904,1692,1672,2206,1879,1425,517,60
11560710,2021,2,6,440,599,1887,1684,1659,2198,1884,1424,520,60
11560710,2021,4,2,425,586,1900,1667,1628,2148,1870,1386,525,56
11560710,2021,5,2,426,580,1915,1656,1638,2145,1876,1388,536,56
11560710,2021,6,2,418,579,1903,1654,1629,2140,1877,1381,543,57
11560710,2021,7,2,409,571,1888,1648,1620,2130,1881,1381,551,54
11560710,2021,8,2,409,568,1866,1653,1611,2120,1882,1380,560,56
11560710,2021,9,2,400,561,1874,1655,1595,2100,1869,1375,561,55
11560710,2021,10,2,396,554,1864,1653,1581,2085,1874,1371,560,55
11560710,2021,11,2,395,547,1866,1658,1568,2089,1868,1369,556,55
11560710,2021,12,2,391,544,1841,1660,1551,2083,1860,1367,556,57
11560720,2021,1,2,1154,1464,3149,3306,3153,4237,3572,1967,766,84
